sos_utc,year,hour_ny,session,dir,bars_alive,stage_max,reached_zone,edge_ever,veto_ever,armed_ever,traded,verdict,edge_price
2023-01-06T18:30:00,2023,13,NewYork,long,22,2,False,False,False,False,False,never retraced to 0.5,
2023-01-09T08:00:00,2023,03,Asia,short,36,4,True,False,False,False,False,no FVG in the zone,
2023-01-10T09:15:00,2023,04,London,long,18,4,True,False,False,False,False,no FVG in the zone,
2023-01-11T16:00:00,2023,11,NewYork,short,76,4,True,False,False,False,False,no FVG in the zone,
2023-01-12T12:15:00,2023,07,London,long,74,4,True,False,True,False,False,no FVG in the zone,
2023-01-16T06:15:00,2023,01,Asia,short,67,2,False,False,False,False,False,never retraced to 0.5,
2023-01-17T11:45:00,2023,06,London,long,6,4,True,False,False,False,False,no FVG in the zone,
2023-01-18T08:00:00,2023,03,Asia,long,136,4,True,False,False,False,False,no FVG in the zone,
2023-01-20T14:30:00,2023,09,NewYork,short,62,4,True,False,False,False,False,no FVG in the zone,
2023-01-23T20:30:00,2023,15,NewYork,long,15,2,False,False,False,False,False,never retraced to 0.5,
2023-01-24T14:00:00,2023,09,NewYork,short,115,4,True,False,True,False,False,no FVG in the zone,
2023-01-25T20:00:00,2023,15,NewYork,long,311,4,True,False,False,False,False,no FVG in the zone,
2023-01-31T06:00:00,2023,01,Asia,short,149,4,True,False,False,False,False,no FVG in the zone,
2023-02-01T20:30:00,2023,15,NewYork,long,37,2,False,False,False,False,False,never retraced to 0.5,
2023-02-02T13:30:00,2023,08,London,short,26,2,False,True,True,False,False,never retraced to 0.5,1938.13
2023-02-10T07:45:00,2023,02,Asia,long,127,4,True,False,False,False,False,no FVG in the zone,
2023-02-13T16:45:00,2023,11,NewYork,short,78,4,True,False,False,False,False,no FVG in the zone,
2023-02-16T01:30:00,2023,20,Asia,long,25,4,True,False,False,False,False,no FVG in the zone,
2023-02-16T14:45:00,2023,09,NewYork,short,40,4,True,False,False,False,False,no FVG in the zone,
2023-02-17T12:30:00,2023,07,London,long,9,4,True,False,False,False,False,no FVG in the zone,
2023-02-20T17:45:00,2023,12,NewYork,short,22,2,False,False,False,False,False,never retraced to 0.5,
2023-02-21T14:15:00,2023,09,NewYork,long,110,4,True,False,False,False,False,no FVG in the zone,
2023-02-22T19:00:00,2023,14,NewYork,short,69,2,False,False,False,False,False,never retraced to 0.5,
2023-03-01T06:30:00,2023,01,Asia,long,191,2,False,False,False,False,False,never retraced to 0.5,
2023-03-06T10:45:00,2023,05,London,short,31,3,True,False,False,False,False,no FVG in the zone,
2023-03-08T11:15:00,2023,06,London,long,13,3,True,False,False,False,False,no FVG in the zone,
2023-03-20T14:15:00,2023,10,NewYork,short,66,2,False,False,False,False,False,never retraced to 0.5,
2023-03-23T15:15:00,2023,11,NewYork,long,730,4,True,False,True,False,False,no FVG in the zone,
2023-04-05T14:15:00,2023,10,NewYork,short,44,4,True,False,True,False,False,no FVG in the zone,
2023-04-11T07:30:00,2023,03,Asia,long,66,2,False,False,False,False,False,never retraced to 0.5,
2023-04-12T15:45:00,2023,11,NewYork,short,75,4,True,False,False,False,False,no FVG in the zone,
2023-04-14T14:45:00,2023,10,NewYork,short,89,2,False,False,True,False,False,never retraced to 0.5,
2023-05-02T15:00:00,2023,11,NewYork,long,90,2,False,False,True,False,False,never retraced to 0.5,
2023-05-05T13:30:00,2023,09,NewYork,short,649,3,True,False,True,False,False,no FVG in the zone,
2023-05-19T15:30:00,2023,11,NewYork,long,262,4,True,False,False,False,False,no FVG in the zone,
2023-05-30T11:30:00,2023,07,London,long,17,2,False,False,False,False,False,never retraced to 0.5,
2023-06-01T08:30:00,2023,04,London,short,23,4,True,False,True,False,False,no FVG in the zone,
2023-06-02T16:45:00,2023,12,NewYork,short,763,4,True,False,True,False,False,no FVG in the zone,
2023-06-15T13:15:00,2023,09,NewYork,long,44,2,False,False,True,False,False,never retraced to 0.5,
2023-06-16T02:45:00,2023,22,Asia,short,16,4,True,False,False,False,False,no FVG in the zone,
2023-06-16T14:15:00,2023,10,NewYork,short,73,3,True,False,False,False,False,no FVG in the zone,
2023-06-20T07:30:00,2023,03,Asia,long,20,4,True,False,False,False,False,no FVG in the zone,
2023-06-23T04:45:00,2023,00,Asia,long,10,4,True,False,False,False,False,no FVG in the zone,
2023-06-27T17:30:00,2023,13,NewYork,short,47,2,False,False,False,False,False,never retraced to 0.5,
2023-06-30T12:30:00,2023,08,London,long,94,2,False,False,False,False,False,never retraced to 0.5,
2023-07-05T17:00:00,2023,13,NewYork,short,72,4,True,False,False,False,False,no FVG in the zone,
2023-07-07T14:15:00,2023,10,NewYork,long,152,4,True,False,True,False,False,no FVG in the zone,
2023-07-13T12:30:00,2023,08,London,short,97,4,True,False,False,False,False,no FVG in the zone,
2023-07-18T03:15:00,2023,23,Asia,long,176,2,False,False,False,False,False,never retraced to 0.5,
2023-07-20T14:30:00,2023,10,NewYork,short,64,2,False,False,False,False,False,never retraced to 0.5,
2023-07-26T06:15:00,2023,02,Asia,long,18,2,False,False,False,False,False,never retraced to 0.5,
2023-07-26T13:15:00,2023,09,NewYork,short,20,4,True,False,False,False,False,no FVG in the zone,
2023-07-26T18:30:00,2023,14,NewYork,long,68,4,True,True,False,True,False,"limit rested, never filled",1958.66
2023-07-27T12:45:00,2023,08,London,short,285,4,True,False,True,False,False,no FVG in the zone,
2023-08-04T12:30:00,2023,08,London,long,762,4,True,False,True,False,False,no FVG in the zone,
2023-08-16T19:15:00,2023,15,NewYork,short,77,2,False,False,False,False,False,never retraced to 0.5,
2023-08-22T10:00:00,2023,06,London,long,76,4,True,False,False,False,False,no FVG in the zone,
2023-08-24T12:30:00,2023,08,London,short,97,4,True,False,False,False,False,no FVG in the zone,
2023-08-28T15:30:00,2023,11,NewYork,long,85,3,True,False,False,False,False,no FVG in the zone,
2023-09-01T14:15:00,2023,10,NewYork,short,123,4,True,False,False,False,False,no FVG in the zone,
2023-09-06T13:45:00,2023,09,NewYork,long,1,4,True,False,False,False,False,no FVG in the zone,
2023-09-08T14:00:00,2023,10,NewYork,long,63,4,True,False,True,False,False,no FVG in the zone,
2023-09-12T10:30:00,2023,06,London,short,167,2,False,False,True,False,False,never retraced to 0.5,
2023-09-14T15:00:00,2023,11,NewYork,long,37,3,True,False,False,False,False,no FVG in the zone,
2023-09-20T01:00:00,2023,21,Asia,short,49,4,True,False,False,False,False,no FVG in the zone,
2023-09-20T13:30:00,2023,09,NewYork,long,12,2,False,False,True,False,False,never retraced to 0.5,
2023-09-20T18:45:00,2023,14,NewYork,short,51,2,False,False,False,False,False,never retraced to 0.5,
2023-09-22T07:15:00,2023,03,Asia,long,165,4,True,False,False,False,False,no FVG in the zone,
2023-09-26T08:15:00,2023,04,London,long,16,4,True,False,False,False,False,no FVG in the zone,
2023-10-06T14:15:00,2023,10,NewYork,long,129,2,False,False,True,False,False,never retraced to 0.5,
2023-10-10T06:00:00,2023,02,Asia,short,24,2,False,False,False,False,False,never retraced to 0.5,
2023-10-10T15:45:00,2023,11,NewYork,long,54,2,False,True,False,True,False,never retraced to 0.5,1817.72
2023-10-12T13:30:00,2023,09,NewYork,short,74,4,True,False,False,False,False,no FVG in the zone,
2023-10-13T09:15:00,2023,05,London,long,21,2,False,False,True,False,False,never retraced to 0.5,
2023-10-25T13:45:00,2023,09,NewYork,long,67,4,True,False,False,False,False,no FVG in the zone,
2023-10-26T12:15:00,2023,08,London,short,112,4,True,False,False,False,False,no FVG in the zone,
2023-10-27T17:30:00,2023,13,NewYork,long,279,4,True,False,True,False,False,no FVG in the zone,
2023-11-01T18:30:00,2023,14,NewYork,short,317,4,True,False,False,False,False,no FVG in the zone,
2023-11-09T14:30:00,2023,09,NewYork,long,92,4,True,False,False,False,False,no FVG in the zone,
2023-11-13T16:15:00,2023,11,NewYork,long,80,2,False,False,False,False,False,never retraced to 0.5,
2023-11-15T14:45:00,2023,09,NewYork,short,90,4,True,False,True,False,False,no FVG in the zone,
2023-11-16T14:30:00,2023,09,NewYork,long,68,2,False,False,True,False,False,never retraced to 0.5,
2023-11-17T17:00:00,2023,12,NewYork,short,32,4,True,False,False,False,False,no FVG in the zone,
2023-11-29T09:30:00,2023,04,London,short,107,4,True,False,False,False,False,no FVG in the zone,
2023-12-01T16:00:00,2023,11,NewYork,long,24,2,False,False,True,False,False,never retraced to 0.5,
2023-12-13T19:00:00,2023,14,NewYork,long,73,2,False,False,True,False,False,never retraced to 0.5,
2023-12-15T18:15:00,2023,13,NewYork,short,383,4,True,False,False,False,False,no FVG in the zone,
2023-12-21T23:00:00,2023,18,Late,long,44,2,False,False,True,False,False,never retraced to 0.5,
2024-01-03T11:30:00,2024,06,London,short,251,3,True,False,True,False,False,no FVG in the zone,
2024-01-08T16:00:00,2024,11,NewYork,long,68,3,True,False,False,False,False,no FVG in the zone,
2024-01-09T15:45:00,2024,10,NewYork,short,52,2,False,False,False,False,False,never retraced to 0.5,
2024-01-10T08:00:00,2024,03,Asia,long,39,4,True,True,False,False,False,arm source disabled,2030.85
2024-01-12T10:45:00,2024,05,London,long,281,4,True,False,True,False,False,no FVG in the zone,
2024-01-17T14:45:00,2024,09,NewYork,short,1018,4,True,False,True,False,False,no FVG in the zone,
2024-02-13T14:00:00,2024,09,NewYork,short,67,2,False,False,True,False,False,never retraced to 0.5,
2024-02-14T17:30:00,2024,12,NewYork,long,60,3,True,False,False,False,False,no FVG in the zone,
2024-02-21T17:00:00,2024,12,NewYork,short,55,4,True,False,False,False,False,no FVG in the zone,
2024-02-23T06:15:00,2024,01,Asia,short,40,4,True,False,False,False,False,no FVG in the zone,
2024-02-23T16:30:00,2024,11,NewYork,long,355,4,True,False,True,False,False,no FVG in the zone,
2024-03-06T19:15:00,2024,14,NewYork,short,30,4,True,False,False,False,False,no FVG in the zone,
2024-03-07T14:30:00,2024,09,NewYork,short,66,4,True,False,False,False,False,no FVG in the zone,
2024-03-08T08:15:00,2024,03,Asia,long,20,2,False,False,False,False,False,never retraced to 0.5,
2024-03-12T14:00:00,2024,10,NewYork,short,304,4,True,False,True,False,False,no FVG in the zone,
2024-03-20T18:45:00,2024,14,NewYork,long,542,4,True,False,True,False,False,no FVG in the zone,
2024-04-12T16:00:00,2024,12,NewYork,short,83,2,False,False,False,False,False,never retraced to 0.5,
2024-04-17T20:45:00,2024,16,NewYork,short,106,4,True,False,False,False,False,no FVG in the zone,
2024-04-19T01:30:00,2024,21,Asia,long,129,4,True,False,True,False,False,no FVG in the zone,
2024-04-22T11:00:00,2024,07,London,short,21,2,False,False,False,False,False,never retraced to 0.5,
2024-04-25T14:30:00,2024,10,NewYork,long,63,2,False,False,False,False,False,never retraced to 0.5,
2024-04-30T05:30:00,2024,01,Asia,short,26,2,False,False,False,False,False,never retraced to 0.5,
2024-05-01T11:15:00,2024,07,London,long,281,4,True,False,True,False,False,no FVG in the zone,
2024-05-16T10:15:00,2024,06,London,short,102,4,True,False,False,False,False,no FVG in the zone,
2024-05-17T13:00:00,2024,09,NewYork,long,325,4,True,False,True,False,False,no FVG in the zone,
2024-05-23T02:30:00,2024,22,Asia,short,11,2,False,False,False,False,False,never retraced to 0.5,
2024-05-24T05:30:00,2024,01,Asia,long,18,2,False,False,False,False,False,never retraced to 0.5,
2024-05-24T14:15:00,2024,10,NewYork,short,83,4,True,False,False,False,False,no FVG in the zone,
2024-05-27T12:15:00,2024,08,London,long,80,4,True,True,False,True,False,"limit rested, never filled",2330.28
2024-05-29T12:45:00,2024,08,London,short,62,2,False,False,True,False,False,never retraced to 0.5,
2024-05-30T09:00:00,2024,05,London,long,6,2,False,False,False,False,False,never retraced to 0.5,
2024-05-31T14:30:00,2024,10,NewYork,short,51,2,False,False,False,False,False,never retraced to 0.5,
2024-06-03T11:00:00,2024,07,London,long,201,4,True,True,False,False,False,arm source disabled,2322.21
2024-06-07T08:00:00,2024,04,London,short,41,2,False,False,True,False,False,never retraced to 0.5,
2024-06-11T12:15:00,2024,08,London,long,92,2,False,False,False,False,False,never retraced to 0.5,
2024-06-13T15:45:00,2024,11,NewYork,short,401,4,True,True,False,False,False,arm source disabled,2332.22
2024-06-20T05:00:00,2024,01,Asia,long,34,2,False,False,False,False,False,never retraced to 0.5,
2024-06-21T13:30:00,2024,09,NewYork,short,227,2,False,True,True,False,False,never retraced to 0.5,2349.16
2024-06-27T12:00:00,2024,08,London,long,83,2,False,False,True,False,False,never retraced to 0.5,
2024-07-16T12:30:00,2024,08,London,short,3,3,True,False,False,False,False,no FVG in the zone,
2024-07-17T03:15:00,2024,23,Asia,short,41,4,True,False,False,False,False,no FVG in the zone,
2024-07-17T15:00:00,2024,11,NewYork,short,105,4,True,False,False,False,False,no FVG in the zone,
2024-07-24T02:15:00,2024,22,Asia,long,41,2,False,False,False,False,False,never retraced to 0.5,
2024-07-24T17:45:00,2024,13,NewYork,short,25,2,False,True,True,False,False,never retraced to 0.5,2424.58
2024-07-26T14:00:00,2024,10,NewYork,long,195,4,True,False,False,False,False,no FVG in the zone,
2024-08-01T02:30:00,2024,22,Asia,short,22,3,True,False,False,False,False,no FVG in the zone,
2024-08-01T12:30:00,2024,08,London,long,64,4,True,False,False,False,False,no FVG in the zone,
2024-08-02T14:30:00,2024,10,NewYork,short,76,4,True,False,False,False,False,no FVG in the zone,
2024-08-14T13:15:00,2024,09,NewYork,short,90,4,True,False,False,False,False,no FVG in the zone,
2024-08-16T11:45:00,2024,07,London,long,166,2,False,False,True,False,False,never retraced to 0.5,
2024-08-22T14:00:00,2024,10,NewYork,short,1361,4,True,False,True,False,False,no FVG in the zone,
2024-09-12T13:00:00,2024,09,NewYork,long,76,2,False,False,True,False,False,never retraced to 0.5,
2024-09-17T03:45:00,2024,23,Asia,short,21,4,True,False,False,False,False,no FVG in the zone,
2024-09-18T18:00:00,2024,14,NewYork,long,5,4,True,False,False,False,False,no FVG in the zone,
2024-09-18T19:30:00,2024,15,NewYork,short,132,4,True,False,False,False,False,no FVG in the zone,
2024-09-20T06:45:00,2024,02,Asia,long,15,2,False,False,True,False,False,never retraced to 0.5,
2024-09-23T07:45:00,2024,03,Asia,short,23,4,True,False,False,False,False,no FVG in the zone,
2024-09-25T06:00:00,2024,02,Asia,short,42,4,True,False,False,False,False,no FVG in the zone,
2024-09-26T10:30:00,2024,06,London,long,108,4,True,False,True,False,False,no FVG in the zone,
2024-09-27T14:45:00,2024,10,NewYork,short,74,3,True,False,False,False,False,no FVG in the zone,
2024-10-01T05:00:00,2024,01,Asia,long,33,2,False,False,False,False,False,never retraced to 0.5,
2024-10-02T05:30:00,2024,01,Asia,short,37,4,True,False,False,False,False,no FVG in the zone,
2024-10-04T03:15:00,2024,23,Asia,long,46,4,True,False,False,False,False,no FVG in the zone,
2024-10-08T02:30:00,2024,22,Asia,short,21,2,False,False,False,False,False,never retraced to 0.5,
2024-10-08T11:15:00,2024,07,London,long,11,4,True,False,False,False,False,no FVG in the zone,
2024-10-11T14:30:00,2024,10,NewYork,long,58,2,False,False,False,False,False,never retraced to 0.5,
2024-10-15T05:00:00,2024,01,Asia,short,43,4,True,False,False,False,False,no FVG in the zone,
2024-10-16T14:30:00,2024,10,NewYork,short,74,4,True,False,False,False,False,no FVG in the zone,
2024-10-21T14:30:00,2024,10,NewYork,short,16,2,False,False,False,False,False,never retraced to 0.5,
2024-10-22T01:15:00,2024,21,Asia,long,27,2,False,False,False,False,False,never retraced to 0.5,
2024-10-23T01:15:00,2024,21,Asia,short,11,4,True,False,False,False,False,no FVG in the zone,
2024-10-23T13:30:00,2024,09,NewYork,short,367,4,True,False,True,False,False,no FVG in the zone,
2024-10-29T13:30:00,2024,09,NewYork,long,519,4,True,False,False,False,False,no FVG in the zone,
2024-11-06T06:30:00,2024,01,Asia,short,20,2,False,False,False,False,False,never retraced to 0.5,
2024-11-07T13:15:00,2024,08,London,long,26,2,False,False,True,False,False,never retraced to 0.5,
2024-11-08T06:15:00,2024,01,Asia,short,63,4,True,False,False,False,False,no FVG in the zone,
2024-11-14T15:00:00,2024,10,NewYork,long,127,3,True,False,False,False,False,no FVG in the zone,
2024-11-19T14:15:00,2024,09,NewYork,short,41,4,True,False,False,False,False,no FVG in the zone,
2024-11-25T01:00:00,2024,20,Asia,short,52,2,False,False,True,False,False,never retraced to 0.5,
2024-11-26T01:30:00,2024,20,Asia,long,35,4,True,False,False,False,False,no FVG in the zone,
2024-11-27T15:00:00,2024,10,NewYork,short,122,4,True,False,False,False,False,no FVG in the zone,
2024-11-29T02:15:00,2024,21,Asia,long,445,4,True,False,False,False,False,no FVG in the zone,
2024-12-09T14:00:00,2024,09,NewYork,long,83,2,False,False,True,False,False,never retraced to 0.5,
2024-12-11T04:30:00,2024,23,Asia,short,40,4,True,False,True,False,False,no FVG in the zone,
2024-12-13T08:45:00,2024,03,Asia,short,18,2,False,False,False,False,False,never retraced to 0.5,
2024-12-17T18:30:00,2024,13,NewYork,long,19,2,False,False,False,False,False,never retraced to 0.5,
2024-12-18T04:00:00,2024,23,Asia,short,15,4,True,False,False,False,False,no FVG in the zone,
2025-01-02T10:15:00,2025,05,London,long,50,2,False,False,False,False,False,never retraced to 0.5,
2025-01-03T08:15:00,2025,03,Asia,short,19,3,True,False,False,False,False,no FVG in the zone,
2025-01-06T11:30:00,2025,06,London,long,7,2,False,False,False,False,False,never retraced to 0.5,
2025-01-07T12:30:00,2025,07,London,long,178,2,False,False,True,False,False,never retraced to 0.5,
2025-01-13T15:45:00,2025,10,NewYork,short,216,4,True,False,True,False,False,no FVG in the zone,
2025-01-16T01:00:00,2025,20,Asia,long,32,2,False,False,False,False,False,never retraced to 0.5,
2025-01-21T02:30:00,2025,21,Asia,long,47,2,False,False,False,False,False,never retraced to 0.5,
2025-01-23T13:30:00,2025,08,London,short,45,4,True,False,True,False,False,no FVG in the zone,
2025-01-24T02:00:00,2025,21,Asia,long,40,2,False,False,False,False,False,never retraced to 0.5,
2025-01-24T16:45:00,2025,11,NewYork,short,46,2,False,False,False,False,False,never retraced to 0.5,
2025-01-27T09:00:00,2025,04,London,long,23,4,True,False,False,False,False,no FVG in the zone,
2025-01-27T15:00:00,2025,10,NewYork,short,248,4,True,False,False,False,False,no FVG in the zone,
2025-01-30T08:15:00,2025,03,Asia,long,87,2,False,False,True,False,False,never retraced to 0.5,
2025-02-03T14:30:00,2025,09,NewYork,long,86,2,False,False,True,False,False,never retraced to 0.5,
2025-02-06T07:30:00,2025,02,Asia,short,28,4,True,False,False,False,False,no FVG in the zone,
2025-02-07T14:15:00,2025,09,NewYork,long,61,4,True,False,True,False,False,no FVG in the zone,
2025-02-11T12:45:00,2025,07,London,short,82,2,False,False,False,False,False,never retraced to 0.5,
2025-02-12T17:00:00,2025,12,NewYork,long,36,2,False,False,False,False,False,never retraced to 0.5,
2025-02-14T12:30:00,2025,07,London,short,251,4,True,False,False,False,False,no FVG in the zone,
2025-02-19T09:15:00,2025,04,London,long,81,2,False,False,False,False,False,never retraced to 0.5,
2025-02-25T15:15:00,2025,10,NewYork,short,154,3,True,False,True,False,False,no FVG in the zone,
2025-03-06T09:45:00,2025,04,London,short,216,4,True,False,True,False,False,no FVG in the zone,
2025-03-12T16:00:00,2025,12,NewYork,long,31,2,False,False,False,False,False,never retraced to 0.5,
2025-03-20T07:45:00,2025,03,Asia,short,8,2,False,False,False,False,False,never retraced to 0.5,
2025-03-27T09:45:00,2025,05,London,long,19,2,False,False,True,False,False,never retraced to 0.5,
2025-04-03T10:45:00,2025,06,London,short,104,4,True,False,True,False,False,no FVG in the zone,
2025-04-07T01:30:00,2025,21,Asia,long,60,4,True,False,False,False,False,no FVG in the zone,
2025-04-07T16:45:00,2025,12,NewYork,short,161,4,True,False,False,False,False,no FVG in the zone,
2025-04-09T11:15:00,2025,07,London,long,9,2,False,False,False,False,False,never retraced to 0.5,
2025-04-17T01:45:00,2025,21,Asia,short,20,4,True,False,False,False,False,no FVG in the zone,
2025-04-22T07:00:00,2025,03,Asia,short,87,4,True,False,True,False,False,no FVG in the zone,
2025-04-24T01:00:00,2025,21,Asia,long,456,4,True,False,True,False,False,no FVG in the zone,
2025-05-01T00:15:00,2025,20,Asia,short,37,2,False,False,True,False,False,never retraced to 0.5,
2025-05-02T00:15:00,2025,20,Asia,long,28,2,False,False,False,False,False,never retraced to 0.5,
2025-05-02T13:00:00,2025,09,NewYork,short,50,4,True,False,False,False,False,no FVG in the zone,
2025-05-05T02:45:00,2025,22,Asia,long,22,2,False,True,False,True,False,never retraced to 0.5,3222.57
2025-05-08T06:00:00,2025,02,Asia,short,39,2,False,False,True,False,False,never retraced to 0.5,
2025-05-09T04:45:00,2025,00,Asia,long,40,2,False,False,False,False,False,never retraced to 0.5,
2025-05-11T22:00:00,2025,18,Late,short,11,2,False,True,True,True,False,never retraced to 0.5,3394.28
2025-05-15T13:00:00,2025,09,NewYork,long,278,4,True,False,True,False,False,no FVG in the zone,
2025-05-21T12:15:00,2025,08,London,short,26,4,True,False,False,False,False,no FVG in the zone,
2025-05-22T08:45:00,2025,04,London,short,103,4,True,False,True,False,False,no FVG in the zone,
2025-05-23T11:45:00,2025,07,London,long,21,2,False,False,False,False,False,never retraced to 0.5,
2025-05-26T00:15:00,2025,20,Asia,short,32,4,True,False,False,False,False,no FVG in the zone,
2025-05-29T16:00:00,2025,12,NewYork,long,144,4,True,False,True,False,False,no FVG in the zone,
2025-06-03T01:00:00,2025,21,Asia,short,50,3,True,False,False,False,False,no FVG in the zone,
2025-06-04T01:30:00,2025,21,Asia,long,51,4,True,False,False,False,False,no FVG in the zone,
2025-06-05T15:30:00,2025,11,NewYork,short,85,3,True,False,False,False,False,no FVG in the zone,
2025-06-09T06:45:00,2025,02,Asia,long,33,3,True,False,False,False,False,no FVG in the zone,
2025-06-10T11:00:00,2025,07,London,long,8,2,False,False,False,False,False,never retraced to 0.5,
2025-06-11T12:30:00,2025,08,London,long,82,4,True,False,False,False,False,no FVG in the zone,
2025-06-16T13:45:00,2025,09,NewYork,short,62,2,False,False,False,False,False,never retraced to 0.5,
2025-06-20T09:30:00,2025,05,London,long,15,4,True,False,False,False,False,no FVG in the zone,
2025-06-24T05:00:00,2025,01,Asia,short,27,2,False,False,True,False,False,never retraced to 0.5,
2025-06-25T01:45:00,2025,21,Asia,long,70,3,True,False,False,False,False,no FVG in the zone,
2025-06-26T12:45:00,2025,08,London,short,51,4,True,False,False,False,False,no FVG in the zone,
2025-06-30T04:45:00,2025,00,Asia,long,47,2,False,False,False,False,False,never retraced to 0.5,
2025-07-03T12:30:00,2025,08,London,short,121,3,True,False,True,False,False,no FVG in the zone,
2025-07-07T13:45:00,2025,09,NewYork,long,96,4,True,False,False,False,False,no FVG in the zone,
2025-07-08T15:00:00,2025,11,NewYork,short,64,2,False,False,True,False,False,never retraced to 0.5,
2025-07-09T14:30:00,2025,10,NewYork,long,17,2,False,False,False,False,False,never retraced to 0.5,
2025-07-10T13:45:00,2025,09,NewYork,short,38,4,True,True,False,False,False,arm source disabled,3324.82
2025-07-14T12:30:00,2025,08,London,short,7,2,False,False,False,False,False,never retraced to 0.5,
2025-07-15T04:00:00,2025,00,Asia,long,36,4,True,False,False,False,False,no FVG in the zone,
2025-07-15T13:15:00,2025,09,NewYork,short,180,4,True,False,False,False,False,no FVG in the zone,
2025-07-24T02:00:00,2025,22,Asia,short,28,2,False,False,False,False,False,never retraced to 0.5,
2025-07-24T14:30:00,2025,10,NewYork,long,66,4,True,False,False,False,False,no FVG in the zone,
2025-07-25T08:15:00,2025,04,London,short,112,2,False,True,False,True,False,never retraced to 0.5,3411.09
2025-07-31T08:00:00,2025,04,London,long,109,4,True,False,False,False,False,no FVG in the zone,
2025-08-05T09:45:00,2025,05,London,short,20,4,True,False,False,False,False,no FVG in the zone,
2025-08-13T07:00:00,2025,03,Asia,long,8,2,False,False,False,False,False,never retraced to 0.5,
2025-08-13T18:15:00,2025,14,NewYork,short,19,4,True,False,False,False,False,no FVG in the zone,
2025-08-18T04:00:00,2025,00,Asia,long,135,4,True,False,False,False,False,no FVG in the zone,
2025-08-19T15:00:00,2025,11,NewYork,short,271,4,True,False,False,False,False,no FVG in the zone,
2025-08-22T14:00:00,2025,10,NewYork,long,129,2,False,False,True,False,False,never retraced to 0.5,
2025-08-27T04:00:00,2025,00,Asia,short,49,4,True,False,False,False,False,no FVG in the zone,
2025-08-27T16:30:00,2025,12,NewYork,long,60,3,True,False,False,False,False,no FVG in the zone,
2025-09-01T01:00:00,2025,21,Asia,short,2,3,True,False,False,False,False,no FVG in the zone,
2025-09-04T03:00:00,2025,23,Asia,short,129,4,True,False,True,False,False,no FVG in the zone,
2025-09-05T12:30:00,2025,08,London,long,69,2,False,False,True,False,False,never retraced to 0.5,
2025-09-09T06:15:00,2025,02,Asia,short,27,4,True,False,False,False,False,no FVG in the zone,
2025-09-09T15:00:00,2025,11,NewYork,short,22,2,False,False,False,False,False,never retraced to 0.5,
2025-09-10T09:30:00,2025,05,London,long,89,4,True,False,False,False,False,no FVG in the zone,
2025-09-11T09:00:00,2025,05,London,short,201,4,True,False,False,False,False,no FVG in the zone,
2025-09-15T13:30:00,2025,09,NewYork,long,69,2,False,False,False,False,False,never retraced to 0.5,
2025-09-16T15:00:00,2025,11,NewYork,short,37,4,True,False,False,False,False,no FVG in the zone,
2025-09-19T17:30:00,2025,13,NewYork,long,25,2,False,False,False,False,False,never retraced to 0.5,
2025-09-24T16:45:00,2025,12,NewYork,short,217,4,True,False,True,False,False,no FVG in the zone,
2025-09-30T09:00:00,2025,05,London,short,86,4,True,False,True,False,False,no FVG in the zone,
2025-10-01T07:45:00,2025,03,Asia,long,239,4,True,False,False,False,False,no FVG in the zone,
2025-10-08T22:00:00,2025,18,Late,short,73,4,True,False,False,False,False,no FVG in the zone,
2025-10-17T17:15:00,2025,13,NewYork,short,166,4,True,False,True,False,False,no FVG in the zone,
2025-10-29T09:45:00,2025,05,London,long,139,4,True,False,False,False,False,no FVG in the zone,
2025-11-13T14:15:00,2025,09,NewYork,short,16,2,False,False,False,False,False,never retraced to 0.5,
2025-11-18T13:30:00,2025,08,London,long,58,2,False,False,False,False,False,never retraced to 0.5,
2025-11-19T16:15:00,2025,11,NewYork,short,35,4,True,False,False,False,False,no FVG in the zone,
2025-11-24T18:30:00,2025,13,NewYork,long,26,2,False,False,False,False,False,never retraced to 0.5,
2025-11-25T08:45:00,2025,03,Asia,short,65,4,True,False,False,False,False,no FVG in the zone,
2025-11-26T14:15:00,2025,09,NewYork,short,118,4,True,False,False,False,False,no FVG in the zone,
2025-11-28T00:30:00,2025,19,Late,long,45,3,True,False,True,False,False,no FVG in the zone,
2025-12-02T14:15:00,2025,09,NewYork,long,5,4,True,False,False,False,False,no FVG in the zone,
2025-12-03T13:45:00,2025,08,London,long,187,4,True,False,False,False,False,no FVG in the zone,
2025-12-09T06:00:00,2025,01,Asia,short,225,4,True,False,False,False,False,no FVG in the zone,
2025-12-11T16:30:00,2025,11,NewYork,long,53,2,False,False,True,False,False,never retraced to 0.5,
2025-12-12T15:15:00,2025,10,NewYork,short,370,4,True,False,False,False,False,no FVG in the zone,
2026-01-05T02:45:00,2026,21,Asia,long,48,2,False,False,False,False,False,never retraced to 0.5,
2026-01-07T01:00:00,2026,20,Asia,short,47,3,True,False,False,False,False,no FVG in the zone,
2026-01-08T20:15:00,2026,15,NewYork,long,64,2,False,False,False,False,False,never retraced to 0.5,
2026-01-16T15:15:00,2026,10,NewYork,short,27,3,True,False,False,False,False,no FVG in the zone,
2026-01-23T08:15:00,2026,03,Asia,short,30,4,True,False,False,False,False,no FVG in the zone,
2026-01-26T19:15:00,2026,14,NewYork,short,94,4,True,False,False,False,False,no FVG in the zone,
2026-01-27T20:00:00,2026,15,NewYork,long,15,2,False,False,True,False,False,never retraced to 0.5,
