sos_utc,year,hour_ny,session,dir,bars_alive,stage_max,reached_zone,edge_ever,veto_ever,armed_ever,traded,verdict,edge_price
2018-09-28T12:45:00,2018,08,London,long,157,4,True,True,False,True,True,traded,1186.65
2018-10-11T12:30:00,2018,08,London,long,162,2,False,True,True,True,False,never retraced to 0.5,1195.99
2018-10-23T14:15:00,2018,10,NewYork,short,80,2,False,False,False,False,False,never retraced to 0.5,
2018-10-24T20:45:00,2018,16,NewYork,long,159,4,True,True,False,True,False,"limit rested, never filled",1227.43
2018-11-01T06:15:00,2018,02,Asia,long,22,2,False,False,True,False,False,never retraced to 0.5,
2018-11-14T17:45:00,2018,12,NewYork,long,144,2,False,False,True,False,False,never retraced to 0.5,
2018-11-20T18:00:00,2018,13,NewYork,short,80,4,True,False,False,False,False,no FVG in the zone,
2018-11-21T15:15:00,2018,10,NewYork,long,339,4,True,True,False,True,True,traded,1221.93
2018-11-27T15:00:00,2018,10,NewYork,short,87,2,False,False,True,False,False,never retraced to 0.5,
2018-11-28T17:00:00,2018,12,NewYork,long,72,3,True,False,True,False,False,no FVG in the zone,
2018-11-29T18:00:00,2018,13,NewYork,short,59,2,False,False,False,False,False,never retraced to 0.5,
2018-12-04T17:00:00,2018,12,NewYork,short,10,4,True,False,False,False,False,no FVG in the zone,
2018-12-06T14:30:00,2018,09,NewYork,long,87,4,True,False,False,False,False,no FVG in the zone,
2018-12-10T07:15:00,2018,02,Asia,short,41,3,True,False,False,False,False,no FVG in the zone,
2018-12-11T05:45:00,2018,00,Asia,long,53,4,True,False,False,False,False,no FVG in the zone,
2018-12-11T19:15:00,2018,14,NewYork,short,160,4,True,False,False,False,False,no FVG in the zone,
2018-12-14T16:30:00,2018,11,NewYork,long,79,3,True,False,False,False,False,no FVG in the zone,
2018-12-19T19:00:00,2018,14,NewYork,short,71,4,True,False,False,False,False,no FVG in the zone,
2018-12-21T18:00:00,2018,13,NewYork,short,80,4,True,True,False,True,True,traded,1261.33
2018-12-24T15:15:00,2018,10,NewYork,long,25,2,False,True,False,True,False,never retraced to 0.5,1260.19
2018-12-26T17:45:00,2018,12,NewYork,short,137,4,True,True,False,True,True,traded,1272.34
2019-01-02T12:15:00,2019,07,London,short,24,4,True,False,False,False,False,no FVG in the zone,
2019-01-02T23:00:00,2019,18,Late,long,28,2,False,False,False,False,False,never retraced to 0.5,
2019-01-04T08:30:00,2019,03,Asia,short,19,2,False,False,False,False,False,never retraced to 0.5,
2019-01-07T12:45:00,2019,07,London,long,236,4,True,True,False,True,True,traded,1284.19
2019-01-25T15:30:00,2019,10,NewYork,long,50,2,False,True,True,True,False,never retraced to 0.5,1288.0
2019-01-28T13:30:00,2019,08,London,short,61,4,True,False,False,False,False,no FVG in the zone,
2019-01-30T13:15:00,2019,08,London,short,22,2,False,False,False,False,False,never retraced to 0.5,
2019-01-30T19:00:00,2019,14,NewYork,long,459,4,True,True,True,True,True,traded,1316.01
2019-02-06T19:00:00,2019,14,NewYork,short,526,4,True,True,True,True,True,traded,1318.44
2019-02-18T13:30:00,2019,08,London,long,55,2,False,True,False,True,False,never retraced to 0.5,1311.78
2019-02-22T10:00:00,2019,05,London,short,300,2,False,True,False,True,False,never retraced to 0.5,1337.27
2019-03-06T06:45:00,2019,01,Asia,long,180,4,True,False,True,False,False,no FVG in the zone,
2019-03-12T18:45:00,2019,14,NewYork,long,17,2,False,False,False,False,False,never retraced to 0.5,
2019-03-14T02:30:00,2019,22,Asia,short,17,2,False,False,True,False,False,never retraced to 0.5,
2019-03-15T13:45:00,2019,09,NewYork,long,137,3,True,True,False,True,True,traded,1298.24
2019-03-20T07:30:00,2019,03,Asia,short,31,4,True,False,False,False,False,no FVG in the zone,
2019-03-20T18:00:00,2019,14,NewYork,long,46,2,False,True,False,True,False,never retraced to 0.5,1301.92
2019-03-21T10:30:00,2019,06,London,short,12,4,True,False,False,False,False,no FVG in the zone,
2019-03-28T11:45:00,2019,07,London,short,14,2,False,True,True,True,False,never retraced to 0.5,1313.19
2019-03-29T11:45:00,2019,07,London,long,152,4,True,False,True,False,False,no FVG in the zone,
2019-04-02T04:00:00,2019,00,Asia,short,217,4,True,True,True,True,True,traded,1295.82
2019-04-08T01:30:00,2019,21,Asia,long,19,2,False,True,False,True,False,never retraced to 0.5,1286.48
2019-04-18T07:00:00,2019,03,Asia,long,70,4,True,False,False,False,False,no FVG in the zone,
2019-04-23T06:00:00,2019,02,Asia,short,213,4,True,False,False,False,False,no FVG in the zone,
2019-04-25T13:30:00,2019,09,NewYork,long,67,2,False,True,False,True,False,never retraced to 0.5,1272.42
2019-05-02T02:45:00,2019,22,Asia,short,12,2,False,False,False,False,False,never retraced to 0.5,
2019-05-03T12:30:00,2019,08,London,long,92,4,True,True,True,True,True,traded,1280.31
2019-05-06T12:45:00,2019,08,London,short,135,4,True,False,False,False,False,no FVG in the zone,
2019-05-08T00:45:00,2019,20,Asia,long,20,2,False,False,False,False,False,never retraced to 0.5,
2019-05-13T12:45:00,2019,08,London,long,372,4,True,True,True,True,True,traded,1285.92
2019-05-17T14:00:00,2019,10,NewYork,short,73,2,False,True,True,True,False,never retraced to 0.5,1291.43
2019-06-04T12:00:00,2019,08,London,short,68,4,True,True,False,True,True,traded,1325.01
2019-06-05T15:00:00,2019,11,NewYork,short,180,4,True,False,False,False,False,no FVG in the zone,
2019-06-07T14:15:00,2019,10,NewYork,long,59,4,True,True,False,True,True,traded,1334.37
2019-06-10T06:15:00,2019,02,Asia,short,96,2,False,True,False,True,False,never retraced to 0.5,1336.78
2019-06-12T02:00:00,2019,22,Asia,long,14,2,False,False,True,False,False,never retraced to 0.5,
2019-06-12T13:15:00,2019,09,NewYork,short,99,4,True,True,False,True,True,traded,1334.41
2019-06-13T15:15:00,2019,11,NewYork,long,55,4,True,True,False,True,False,"limit rested, never filled",1331.92
2019-06-14T17:00:00,2019,13,NewYork,short,51,2,False,True,False,True,False,never retraced to 0.5,1351.5
2019-06-18T05:45:00,2019,01,Asia,long,21,2,False,False,False,False,False,never retraced to 0.5,
2019-06-18T13:45:00,2019,09,NewYork,short,115,4,True,True,False,True,True,traded,1351.62
2019-06-19T19:45:00,2019,15,NewYork,long,13,2,False,True,False,True,False,never retraced to 0.5,1347.76
2019-08-13T12:30:00,2019,08,London,short,770,4,True,True,True,True,True,traded,1513.92
2019-08-25T22:00:00,2019,18,Late,long,706,3,True,True,True,True,False,divergence / extreme-RSI veto,1511.19
2019-09-05T14:15:00,2019,10,NewYork,short,61,2,False,True,True,True,False,never retraced to 0.5,1537.61
2019-09-06T13:00:00,2019,09,NewYork,long,98,4,True,True,False,True,True,traded,1513.41
2019-09-09T14:45:00,2019,10,NewYork,short,31,2,False,True,False,True,False,never retraced to 0.5,1518.82
2019-09-12T06:45:00,2019,02,Asia,long,19,2,False,False,True,False,False,never retraced to 0.5,
2019-09-12T16:15:00,2019,12,NewYork,short,84,2,False,True,False,True,False,never retraced to 0.5,1518.88
2019-09-16T00:15:00,2019,20,Asia,long,256,4,True,False,True,False,False,no FVG in the zone,
2019-09-18T18:30:00,2019,14,NewYork,short,182,4,True,True,True,True,True,traded,1499.09
2019-09-20T18:15:00,2019,14,NewYork,long,52,2,False,True,True,True,False,never retraced to 0.5,1496.56
2019-09-25T15:15:00,2019,11,NewYork,short,148,2,False,True,True,True,False,never retraced to 0.5,1530.89
2019-09-27T16:15:00,2019,12,NewYork,long,62,4,True,False,False,False,False,no FVG in the zone,
2019-09-30T09:00:00,2019,05,London,short,23,2,False,True,False,True,False,never retraced to 0.5,1499.44
2019-10-01T14:00:00,2019,10,NewYork,long,85,2,False,False,False,False,False,never retraced to 0.5,
2019-10-07T17:30:00,2019,13,NewYork,short,343,4,True,True,False,True,True,traded,1507.51
2019-10-25T13:00:00,2019,09,NewYork,long,834,4,True,True,True,True,True,traded,1487.06
2019-11-12T19:15:00,2019,14,NewYork,long,32,2,False,False,False,False,False,never retraced to 0.5,
2019-11-15T05:30:00,2019,00,Asia,short,101,3,True,False,False,False,False,no FVG in the zone,
2019-11-18T13:15:00,2019,08,London,long,40,2,False,True,False,True,False,never retraced to 0.5,1458.1
2019-11-19T01:45:00,2019,20,Asia,short,23,4,True,False,False,False,False,no FVG in the zone,
2019-11-19T15:45:00,2019,10,NewYork,long,50,3,True,False,False,False,False,no FVG in the zone,
2019-11-20T13:15:00,2019,08,London,short,90,4,True,True,False,True,True,traded,1474.81
2019-11-26T18:30:00,2019,13,NewYork,long,248,4,True,True,False,True,True,traded,1456.29
2019-12-04T09:00:00,2019,04,London,short,23,4,True,False,False,False,False,no FVG in the zone,
2019-12-12T13:30:00,2019,08,London,long,688,4,True,True,True,True,True,traded,1469.64
2019-12-31T11:30:00,2019,06,London,short,99,4,True,False,False,False,False,no FVG in the zone,
2020-01-02T13:30:00,2020,08,London,long,43,3,True,True,True,True,False,divergence / extreme-RSI veto,1519.37
2020-01-08T16:30:00,2020,11,NewYork,short,50,2,False,True,False,True,False,never retraced to 0.5,1594.21
2020-01-10T21:30:00,2020,16,NewYork,long,101,4,True,False,False,False,False,no FVG in the zone,
2020-01-14T01:00:00,2020,20,Asia,short,446,4,True,True,True,True,True,traded,1551.51
2020-01-21T01:15:00,2020,20,Asia,long,330,4,True,True,False,True,True,traded,1550.28
2020-01-28T15:30:00,2020,10,NewYork,short,34,2,False,False,False,False,False,never retraced to 0.5,
2020-01-29T11:45:00,2020,06,London,long,12,3,True,False,False,False,False,no FVG in the zone,
2020-01-30T06:00:00,2020,01,Asia,short,4,4,True,False,False,False,False,no FVG in the zone,
2020-01-30T14:30:00,2020,09,NewYork,short,3,4,True,False,False,False,False,no FVG in the zone,
2020-01-30T20:00:00,2020,15,NewYork,short,15,2,False,False,False,False,False,never retraced to 0.5,
2020-01-31T07:45:00,2020,02,Asia,long,54,2,False,False,False,False,False,never retraced to 0.5,
2020-02-03T03:15:00,2020,22,Asia,short,46,2,False,True,False,True,False,never retraced to 0.5,1586.61
2020-02-06T09:15:00,2020,04,London,long,56,2,False,True,False,True,False,never retraced to 0.5,1553.79
2020-02-11T15:30:00,2020,10,NewYork,short,212,4,True,False,False,False,False,no FVG in the zone,
2020-02-13T23:45:00,2020,18,Late,long,54,2,False,True,False,True,False,never retraced to 0.5,1569.08
2020-02-27T15:30:00,2020,10,NewYork,long,58,4,True,False,False,False,False,no FVG in the zone,
2020-03-03T17:00:00,2020,12,NewYork,long,164,2,False,True,True,True,False,never retraced to 0.5,1601.51
2020-03-06T15:30:00,2020,10,NewYork,short,26,4,True,True,False,True,False,"limit rested, never filled",1674.47
2020-03-10T19:00:00,2020,15,NewYork,short,27,2,False,True,False,True,False,never retraced to 0.5,1686.21
2020-03-24T01:00:00,2020,21,Asia,long,28,2,False,True,False,True,False,never retraced to 0.5,1514.59
2020-04-16T22:00:00,2020,18,Late,short,30,2,False,True,False,True,False,never retraced to 0.5,1730.34
2020-04-22T09:15:00,2020,05,London,long,16,2,False,False,True,False,False,never retraced to 0.5,
2020-04-28T00:15:00,2020,20,Asia,short,245,4,True,True,False,True,True,traded,1724.82
2020-05-01T15:00:00,2020,11,NewYork,long,67,2,False,True,False,True,False,never retraced to 0.5,1679.36
2020-05-06T13:00:00,2020,09,NewYork,short,105,4,True,True,False,True,True,traded,1705.79
2020-05-07T16:30:00,2020,12,NewYork,long,65,2,False,True,True,True,False,never retraced to 0.5,1691.48
2020-05-08T13:00:00,2020,09,NewYork,short,79,4,True,True,False,True,True,traded,1720.22
2020-05-13T12:30:00,2020,08,London,long,95,3,True,False,True,False,False,no FVG in the zone,
2020-05-18T12:00:00,2020,08,London,short,71,2,False,True,False,True,False,never retraced to 0.5,1756.34
2020-05-19T14:15:00,2020,10,NewYork,long,38,2,False,False,False,False,False,never retraced to 0.5,
2020-05-21T02:45:00,2020,22,Asia,short,12,2,False,False,False,False,False,never retraced to 0.5,
2020-05-27T17:15:00,2020,13,NewYork,long,39,2,False,False,False,False,False,never retraced to 0.5,
2020-05-28T17:15:00,2020,13,NewYork,short,65,4,True,False,False,False,False,no FVG in the zone,
2020-06-01T11:15:00,2020,07,London,short,98,4,True,False,False,False,False,no FVG in the zone,
2020-06-02T13:45:00,2020,09,NewYork,long,8,4,True,False,False,False,False,no FVG in the zone,
2020-06-10T11:45:00,2020,07,London,long,24,2,False,False,False,False,False,never retraced to 0.5,
2020-06-15T18:00:00,2020,14,NewYork,long,26,2,False,True,False,True,False,never retraced to 0.5,1716.19
2020-06-16T13:00:00,2020,09,NewYork,short,166,4,True,False,True,False,False,no FVG in the zone,
2020-06-18T08:45:00,2020,04,London,long,113,4,True,True,False,True,True,traded,1717.24
2020-06-24T13:15:00,2020,09,NewYork,short,10,4,True,False,False,False,False,no FVG in the zone,
2020-06-26T17:00:00,2020,13,NewYork,long,173,2,False,True,False,True,False,never retraced to 0.5,1752.18
2020-07-01T15:00:00,2020,11,NewYork,short,347,4,True,True,False,True,True,traded,1780.9
2020-07-07T14:00:00,2020,10,NewYork,long,67,2,False,True,True,True,False,never retraced to 0.5,1772.26
2020-07-09T16:00:00,2020,12,NewYork,short,49,2,False,False,False,False,False,never retraced to 0.5,
2020-07-10T08:45:00,2020,04,London,long,14,2,False,True,False,True,False,never retraced to 0.5,1802.45
2020-07-13T13:15:00,2020,09,NewYork,long,79,4,True,False,False,False,False,no FVG in the zone,
2020-07-15T08:15:00,2020,04,London,long,289,4,True,True,True,True,True,traded,1799.35
2020-07-28T07:30:00,2020,03,Asia,short,330,4,True,True,False,True,True,traded,1965.19
2020-08-07T12:15:00,2020,08,London,short,138,4,True,False,False,False,False,no FVG in the zone,
2020-08-12T07:30:00,2020,03,Asia,long,127,2,False,True,False,True,False,never retraced to 0.5,1897.12
2020-08-18T14:15:00,2020,10,NewYork,short,92,4,True,True,False,True,True,traded,1998.71
2020-08-26T12:15:00,2020,08,London,short,95,4,True,True,False,True,True,traded,1936.01
2020-08-27T13:15:00,2020,09,NewYork,long,129,4,True,True,False,True,True,traded,1930.8
2020-09-08T13:30:00,2020,09,NewYork,short,830,4,True,True,True,True,True,traded,1957.63
2020-09-24T01:15:00,2020,21,Asia,long,13,4,True,False,False,False,False,no FVG in the zone,
2020-09-24T15:45:00,2020,11,NewYork,long,174,4,True,True,False,True,True,traded,1857.15
2020-09-29T04:30:00,2020,00,Asia,short,25,4,True,True,False,True,True,traded,1885.23
2020-09-29T11:00:00,2020,07,London,long,12,4,True,False,False,False,False,no FVG in the zone,
2020-10-02T02:30:00,2020,22,Asia,short,8,2,False,True,False,True,False,never retraced to 0.5,1906.27
2020-10-02T06:00:00,2020,02,Asia,long,95,4,True,False,False,False,False,no FVG in the zone,
2020-10-06T11:45:00,2020,07,London,long,32,4,True,False,False,False,False,no FVG in the zone,
2020-10-06T20:00:00,2020,16,NewYork,short,250,4,True,True,True,True,True,traded,1905.94
2020-10-09T13:45:00,2020,09,NewYork,long,1199,4,True,True,False,True,True,traded,1892.67
2020-10-28T14:45:00,2020,10,NewYork,short,81,2,False,True,True,True,False,never retraced to 0.5,1907.93
2020-10-30T12:45:00,2020,08,London,long,84,3,True,False,False,False,False,no FVG in the zone,
2020-11-03T03:00:00,2020,22,Asia,short,25,4,True,True,False,True,True,traded,1892.79
2020-11-03T09:30:00,2020,04,London,long,9,2,False,True,False,True,False,never retraced to 0.5,1892.84
2020-11-04T01:15:00,2020,20,Asia,short,121,4,True,True,False,True,True,traded,1904.9
2020-11-05T08:45:00,2020,03,Asia,long,100,2,False,True,True,True,False,never retraced to 0.5,1895.64
2020-11-06T14:30:00,2020,09,NewYork,short,48,4,True,False,False,False,False,no FVG in the zone,
2020-12-01T07:45:00,2020,02,Asia,long,23,2,False,True,True,True,False,never retraced to 0.5,1779.31
2020-12-03T16:00:00,2020,11,NewYork,short,38,4,True,True,False,True,True,traded,1835.69
2020-12-04T15:45:00,2020,10,NewYork,short,62,4,True,True,False,True,True,traded,1838.91
2020-12-07T14:30:00,2020,09,NewYork,long,48,2,False,True,True,True,False,never retraced to 0.5,1837.18
2020-12-09T03:30:00,2020,22,Asia,short,31,3,True,False,True,False,False,no FVG in the zone,
2020-12-15T13:30:00,2020,08,London,long,47,2,False,True,True,True,False,never retraced to 0.5,1832.52
2020-12-16T13:45:00,2020,08,London,short,41,4,True,True,False,True,True,traded,1861.45
2020-12-21T10:00:00,2020,05,London,short,679,4,True,True,False,True,True,traded,1886.46
2021-01-06T12:30:00,2021,07,London,short,165,3,True,True,True,True,False,divergence / extreme-RSI veto,1949.25
2021-01-12T05:30:00,2021,00,Asia,long,344,4,True,True,False,True,True,traded,1837.22
2021-01-20T15:15:00,2021,10,NewYork,long,52,2,False,True,False,True,False,never retraced to 0.5,1835.47
2021-01-21T13:30:00,2021,08,London,short,62,4,True,True,False,True,True,traded,1869.21
2021-01-29T13:00:00,2021,08,London,long,321,4,True,True,False,True,True,traded,1839.17
2021-02-04T01:30:00,2021,20,Asia,short,29,2,False,True,True,True,False,never retraced to 0.5,1858.32
2021-02-08T11:30:00,2021,06,London,long,54,2,False,False,False,False,False,never retraced to 0.5,
2021-02-09T14:30:00,2021,09,NewYork,short,87,4,True,True,False,True,True,traded,1842.22
2021-02-10T13:30:00,2021,08,London,long,104,4,True,True,False,True,True,traded,1840.93
2021-02-11T16:45:00,2021,11,NewYork,short,34,2,False,True,True,True,False,never retraced to 0.5,1847.32
2021-02-12T15:45:00,2021,10,NewYork,long,155,4,True,True,False,True,True,traded,1819.75
2021-02-16T12:45:00,2021,07,London,short,78,3,True,True,True,True,True,traded,1811.44
2021-02-22T06:00:00,2021,01,Asia,long,12,2,False,False,False,False,False,never retraced to 0.5,
2021-02-23T09:45:00,2021,04,London,short,18,4,True,False,False,False,False,no FVG in the zone,
2021-03-09T07:30:00,2021,02,Asia,long,24,2,False,False,False,False,False,never retraced to 0.5,
2021-03-11T12:15:00,2021,07,London,short,394,4,True,True,True,True,True,traded,1726.19
2021-03-17T18:00:00,2021,14,NewYork,long,785,4,True,True,True,True,True,traded,1716.06
2021-03-31T10:30:00,2021,06,London,long,11,3,True,False,False,False,False,no FVG in the zone,
2021-04-06T06:45:00,2021,02,Asia,short,26,4,True,False,False,False,False,no FVG in the zone,
2021-04-09T12:15:00,2021,08,London,short,115,3,True,False,True,False,False,no FVG in the zone,
2021-04-13T12:30:00,2021,08,London,long,181,4,True,True,False,True,True,traded,1736.33
2021-04-19T13:15:00,2021,09,NewYork,short,47,2,False,True,False,True,False,never retraced to 0.5,1783.04
2021-04-20T14:00:00,2021,10,NewYork,long,41,2,False,True,False,True,False,never retraced to 0.5,1771.44
2021-04-21T08:45:00,2021,04,London,short,18,4,True,False,False,False,False,no FVG in the zone,
2021-04-23T14:15:00,2021,10,NewYork,short,222,3,True,True,False,True,False,"limit rested, never filled",1790.03
2021-04-28T13:45:00,2021,09,NewYork,long,91,4,True,False,False,False,False,no FVG in the zone,
2021-04-29T13:45:00,2021,09,NewYork,short,183,4,True,True,False,True,True,traded,1780.14
2021-05-12T20:15:00,2021,16,NewYork,short,49,2,False,True,False,True,False,never retraced to 0.5,1833.17
2021-05-13T14:45:00,2021,10,NewYork,long,57,2,False,False,False,False,False,never retraced to 0.5,
2021-05-18T13:45:00,2021,09,NewYork,short,71,4,True,False,False,False,False,no FVG in the zone,
2021-05-19T13:30:00,2021,09,NewYork,long,369,4,True,True,False,True,True,traded,1862.23
2021-05-26T13:00:00,2021,09,NewYork,short,98,3,True,True,False,True,False,"limit rested, never filled",1908.05
2021-05-28T14:00:00,2021,10,NewYork,long,12,2,False,True,False,True,False,never retraced to 0.5,1886.14
2021-06-01T08:15:00,2021,04,London,short,21,4,True,False,False,False,False,no FVG in the zone,
2021-06-04T12:30:00,2021,08,London,long,110,2,False,True,True,True,False,never retraced to 0.5,1863.57
2021-06-08T01:45:00,2021,21,Asia,short,15,2,False,False,False,False,False,never retraced to 0.5,
2021-06-10T12:30:00,2021,08,London,long,50,2,False,True,False,True,False,never retraced to 0.5,1880.26
2021-06-11T08:00:00,2021,04,London,short,58,2,False,True,False,True,False,never retraced to 0.5,1896.66
2021-06-14T13:30:00,2021,09,NewYork,long,201,4,True,True,False,True,True,traded,1851.5
2021-06-16T18:00:00,2021,14,NewYork,short,60,2,False,True,True,True,False,never retraced to 0.5,1860.49
2021-06-18T07:45:00,2021,03,Asia,long,47,4,True,True,False,True,True,traded,1781.99
2021-07-06T01:45:00,2021,21,Asia,long,219,2,False,True,True,True,False,never retraced to 0.5,1773.91
2021-07-16T11:00:00,2021,07,London,short,13,3,True,True,False,True,False,"limit rested, never filled",1827.37
2021-07-19T12:45:00,2021,08,London,long,44,3,True,False,False,False,False,no FVG in the zone,
2021-07-20T14:45:00,2021,10,NewYork,short,64,2,False,False,False,False,False,never retraced to 0.5,
2021-07-22T15:15:00,2021,11,NewYork,long,61,2,False,False,False,False,False,never retraced to 0.5,
2021-07-23T10:00:00,2021,06,London,short,80,4,True,False,False,False,False,no FVG in the zone,
2021-07-26T07:15:00,2021,03,Asia,long,250,4,True,False,False,False,False,no FVG in the zone,
2021-07-30T12:45:00,2021,08,London,short,46,3,True,False,False,False,False,no FVG in the zone,
2021-08-02T16:30:00,2021,12,NewYork,long,165,4,True,True,False,True,True,traded,1812.57
2021-08-05T13:30:00,2021,09,NewYork,short,78,2,False,False,False,False,False,never retraced to 0.5,
2021-08-11T12:00:00,2021,08,London,long,160,2,False,False,False,False,False,never retraced to 0.5,
2021-08-16T04:00:00,2021,00,Asia,short,37,4,True,False,False,False,False,no FVG in the zone,
2021-08-16T13:30:00,2021,09,NewYork,long,455,4,True,True,False,True,True,traded,1780.11
2021-08-25T00:30:00,2021,20,Asia,short,6,2,False,False,True,False,False,never retraced to 0.5,
2021-08-26T15:00:00,2021,11,NewYork,long,43,2,False,True,False,True,False,never retraced to 0.5,1785.38
2021-08-27T13:30:00,2021,09,NewYork,short,3,4,True,False,False,False,False,no FVG in the zone,
2021-09-10T05:30:00,2021,01,Asia,long,219,4,True,True,False,True,False,"limit rested, never filled",1789.1
2021-09-16T09:45:00,2021,05,London,short,6,2,False,True,True,True,False,never retraced to 0.5,1796.6
2021-09-21T10:00:00,2021,06,London,long,123,2,False,False,True,False,False,never retraced to 0.5,
2021-09-22T18:45:00,2021,14,NewYork,short,44,2,False,False,False,False,False,never retraced to 0.5,
2021-09-23T07:30:00,2021,03,Asia,long,21,4,True,False,False,False,False,no FVG in the zone,
2021-09-23T13:00:00,2021,09,NewYork,short,265,3,True,True,True,True,True,traded,1771.72
2021-09-30T14:00:00,2021,10,NewYork,long,120,2,False,True,True,True,False,never retraced to 0.5,1734.98
2021-10-04T14:45:00,2021,10,NewYork,long,157,4,True,True,False,True,True,traded,1756.29
2021-10-06T08:15:00,2021,04,London,short,200,4,True,False,False,False,False,no FVG in the zone,
2021-10-08T12:30:00,2021,08,London,long,280,4,True,True,True,True,True,traded,1755.69
2021-10-15T08:45:00,2021,04,London,short,80,2,False,True,True,True,False,never retraced to 0.5,1783.73
2021-10-19T05:45:00,2021,01,Asia,long,116,4,True,True,True,True,True,traded,1771.48
2021-10-22T15:30:00,2021,11,NewYork,short,178,4,True,True,True,True,True,traded,1800.78
2021-11-04T14:00:00,2021,10,NewYork,long,88,2,False,True,True,True,False,never retraced to 0.5,1773.82
2021-11-22T10:30:00,2021,05,London,short,13,2,False,False,False,False,False,never retraced to 0.5,
2021-11-26T03:00:00,2021,22,Asia,long,222,4,True,True,True,True,True,traded,1792.6
2021-11-30T16:15:00,2021,11,NewYork,short,151,3,True,True,False,True,False,"limit rested, never filled",1795.07
2021-12-03T18:15:00,2021,13,NewYork,long,210,3,True,True,False,True,True,traded,1774.11
2021-12-08T07:00:00,2021,02,Asia,short,13,4,True,False,False,False,False,no FVG in the zone,
2021-12-08T12:00:00,2021,07,London,short,91,3,True,True,False,True,False,"limit rested, never filled",1789.73
2021-12-10T13:00:00,2021,08,London,long,187,4,True,False,True,False,False,no FVG in the zone,
2021-12-14T14:00:00,2021,09,NewYork,short,98,2,False,True,True,True,False,never retraced to 0.5,1781.31
2021-12-15T20:15:00,2021,15,NewYork,long,17,2,False,False,False,False,False,never retraced to 0.5,
2021-12-17T14:00:00,2021,09,NewYork,short,17,3,True,False,False,False,False,no FVG in the zone,
2021-12-22T18:15:00,2021,13,NewYork,long,22,2,False,True,False,True,False,never retraced to 0.5,1788.4
2021-12-23T14:30:00,2021,09,NewYork,short,14,4,True,False,False,False,False,no FVG in the zone,
2021-12-27T09:30:00,2021,04,London,short,14,2,False,False,False,False,False,never retraced to 0.5,
2021-12-27T13:45:00,2021,08,London,long,59,4,True,False,False,False,False,no FVG in the zone,
2021-12-28T14:00:00,2021,09,NewYork,short,67,3,True,True,False,True,False,"limit rested, never filled",1813.7
2021-12-30T16:00:00,2021,11,NewYork,long,55,2,False,False,False,False,False,never retraced to 0.5,
2022-01-03T13:00:00,2022,08,London,short,256,4,True,True,True,True,True,traded,1815.21
2022-01-11T03:15:00,2022,22,Asia,long,9,2,False,True,False,True,False,never retraced to 0.5,1787.94
2022-01-11T10:30:00,2022,05,London,short,13,4,True,False,False,False,False,no FVG in the zone,
2022-01-13T15:45:00,2022,10,NewYork,short,236,4,True,False,False,False,False,no FVG in the zone,
2022-01-18T13:30:00,2022,08,London,long,90,4,True,False,False,False,False,no FVG in the zone,
2022-01-20T10:30:00,2022,05,London,short,12,4,True,False,False,False,False,no FVG in the zone,
2022-01-20T13:45:00,2022,08,London,long,69,4,True,False,False,False,False,no FVG in the zone,
2022-01-21T08:15:00,2022,03,Asia,short,209,4,True,True,False,True,True,traded,1840.9
2022-01-25T14:45:00,2022,09,NewYork,long,108,4,True,True,False,True,True,traded,1837.74
2022-01-26T19:00:00,2022,14,NewYork,short,36,2,False,True,False,True,False,never retraced to 0.5,1840.42
2022-01-31T20:45:00,2022,15,NewYork,long,28,2,False,False,False,False,False,never retraced to 0.5,
2022-02-02T07:30:00,2022,02,Asia,short,33,4,True,False,False,False,False,no FVG in the zone,
2022-02-15T09:00:00,2022,04,London,short,180,4,True,True,True,True,True,traded,1870.64
2022-02-17T08:15:00,2022,03,Asia,long,20,2,False,True,True,True,False,never retraced to 0.5,1862.2
2022-02-24T19:15:00,2022,14,NewYork,short,563,4,True,True,True,True,True,traded,1940.07
2022-03-06T23:00:00,2022,18,Late,long,46,2,False,True,True,True,False,never retraced to 0.5,1923.95
2022-03-07T13:15:00,2022,08,London,short,64,4,True,True,False,True,True,traded,1993.31
2022-03-08T06:30:00,2022,01,Asia,long,31,2,False,True,True,True,False,never retraced to 0.5,1979.7
2022-03-09T13:15:00,2022,08,London,short,43,2,False,True,False,True,False,never retraced to 0.5,2035.36
2022-03-10T11:15:00,2022,06,London,long,94,4,True,False,False,False,False,no FVG in the zone,
2022-03-17T01:30:00,2022,21,Asia,long,26,2,False,True,False,True,False,never retraced to 0.5,1911.92
2022-03-18T13:15:00,2022,09,NewYork,short,186,4,True,True,False,True,False,"limit rested, never filled",1943.73
2022-03-23T19:15:00,2022,15,NewYork,long,60,2,False,False,False,False,False,never retraced to 0.5,
2022-03-28T05:45:00,2022,01,Asia,short,53,2,False,True,True,True,False,never retraced to 0.5,1952.35
2022-03-30T13:30:00,2022,09,NewYork,long,91,2,False,True,False,True,False,never retraced to 0.5,1906.37
2022-03-31T19:30:00,2022,15,NewYork,short,40,2,False,False,False,False,False,never retraced to 0.5,
2022-04-04T08:45:00,2022,04,London,long,13,2,False,True,False,True,False,never retraced to 0.5,1922.77
2022-04-04T13:45:00,2022,09,NewYork,short,84,4,True,False,False,False,False,no FVG in the zone,
2022-04-05T13:15:00,2022,09,NewYork,long,9,4,True,True,False,True,True,traded,1928.55
2022-04-08T14:00:00,2022,10,NewYork,long,68,4,True,False,False,False,False,no FVG in the zone,
